alpha,beta,theta,delta,gamma,state
8.129521188290633,50.29478092281977,6.447268600399601,5.275758343305889,14.075216188457548,2
5.309462334716767,45.9374780303443,13.19600818416563,7.9147258742677895,14.83615657436495,2
23.70945900672854,8.070256533981434,10.50541710857894,2.7265170725062804,5.762208100849759,0
5.6596659341516,41.75120796344644,15.90494541761275,2.162892779660813,20.250620868608724,2
7.898477389638471,41.37020344293933,13.843629674464442,12.993440789127968,21.25310653784613,2
9.439428416691227,38.48198187783623,9.664333843262725,7.6208505688395505,16.84413204236018,2
5.407479834837656,31.052821228659433,17.28919378783346,2.578677865440119,15.511098387420907,2
19.762342894668443,13.827986035934858,5.853497504085903,3.6045971640256536,6.761379493442053,1
13.135176576894642,39.310061775520225,11.883746387701017,6.729190014050715,19.61725818704242,2
11.456817425463091,39.45471768111546,12.817161860500331,5.08687595293638,16.560890577268196,2
11.001408017412569,13.493409277578703,5.208499765137872,0.9096843028976007,9.602413827122717,1
23.119286037560077,5.256437447265151,10.170438195622998,1.941947084537577,0.1,0
14.945131853563675,32.183333192477036,8.902973932852692,6.299934449311643,7.305320982241751,2
25.775141195271402,27.3086168906784,6.94215617434312,0.6080834099375956,10.358455522398948,1
16.87568690337336,30.1049273958967,5.069402364475221,0.8590930121990015,10.13465234488617,1
15.55408991208763,32.66385324007933,7.907435401984146,5.733155586788866,9.941808213789802,1
9.307948209740212,25.131572527210018,18.40445567382289,9.569867326406953,21.470159378816692,2
10.494251631946595,15.60421982356883,7.400888827976456,3.010393468245298,9.317193007250212,1
10.34667354461597,22.027951204860422,9.296286387159359,0.7362088111804694,13.297917270764703,1
1.8586102102283923,41.339279621624435,13.4188028727386,9.66996987870153,15.502192536248458,2
10.822843032033902,26.196351199818256,6.150120006480468,6.238886158843604,8.579405357675364,1
13.250715562075078,35.956818921387274,3.9470657295227807,2.5984760628414243,7.280744805027042,1
9.554417574165178,41.2330756397257,16.471377318120073,5.9852178304776285,12.386983934966759,2
17.003435403917727,26.39073635963119,13.591812963969044,7.488958813110219,11.618221126270235,2
5.863237193811602,32.88497379289268,9.019781192711013,2.961009816523413,9.706685048344518,2
10.397063513387394,21.513879096149935,5.381594458135424,2.027747215831664,3.898026841980167,1
8.460489259221932,47.26712506783341,13.3004846301339,1.2421146978084106,21.376666206489656,2
31.713099461001402,6.882043251785195,5.9428253756237694,6.820510861971898,4.740149170196061,0
16.82729782877729,31.56898203877484,4.033561327930005,2.0284154733026956,12.277259048242577,1
5.739408276722975,41.318912619931844,12.218791806854002,7.508638093565111,23.315793524659536,2
9.185818081080049,32.64902153589801,1.4926222521400274,5.482863574811253,8.183807349093229,1
26.55836645829349,9.178631783987939,17.273665372540083,8.232997735846759,0.2318291894233493,0
31.543919348098843,4.6284463952391866,10.652999124222642,8.317893615555498,3.286409413879136,0
15.349692359977555,22.040306820681472,14.256716963976409,8.9290752650658,13.346979074994987,1
27.35778760203802,0.1,11.79356674305425,6.22803607975648,2.2063041677754107,0
6.164837160389514,44.17478929924836,16.167867666092356,7.52432652800999,12.693040091432975,2
34.40003811497894,13.481792779355743,9.431626227035158,4.5186658828445445,3.6120740605458126,0
7.445340981549543,27.705502577620255,8.629021487601971,3.6661888930227886,4.755920453193514,2
5.921342094090423,46.468236572116766,12.638286762785727,2.951675034438801,20.443661314428276,2
16.870844619317502,20.74500350622663,4.715227810741409,3.0931552368554653,5.719335852863791,1
27.92653647857059,11.795183222691616,9.470868330014593,4.628311761410698,6.252097193435661,0
29.176901102539336,3.859380077959279,14.193212958273367,4.042028101226075,4.701976142590235,0
7.597756362738293,29.543193711858844,17.175837783328163,11.094299249526252,19.77999513390333,2
13.01944918012262,34.100434156815766,8.980617788949276,3.441119718492553,26.26446911722517,2
20.105416589860244,3.5761013549013727,10.37143870120789,4.106025936191921,4.053165042594183,0
21.69498086263098,24.71512365175998,0.9879195069197124,3.323339897028438,10.467282569848651,1
16.43494234339815,27.988763626751727,2.1569064331292465,2.3337042665874335,7.881571337746863,1
35.829955818474446,8.98076392507807,10.724525857122961,0.4349540926572901,0.7047287412549876,0
17.335247350600934,0.8694465964903149,3.490156190727561,4.814354757977162,1.931861863682275,0
11.08996888037711,45.392626823296105,16.301296007885956,6.287916749123794,22.810593137880858,2
6.132787031991823,27.251154993360664,11.309562746797711,7.556273697535176,30.375166217476366,2
10.591425063775485,38.0727509334092,17.454939244825113,6.37499763886199,18.69375332646354,2
17.526915091163083,30.798566870334543,3.038909711707064,2.198028283057038,11.960570751407843,1
7.146403829015836,34.40108514207629,8.21834220776647,1.694074713546026,12.834994128423254,1
9.065575185295522,31.272423119215883,16.574471733564597,5.339780811780683,28.213983076814646,2
14.414348792805114,12.958944172281214,0.1,2.8208432951875455,9.128818755376724,1
29.267278639846456,0.1,3.031306796039223,9.33482288130643,3.5957177607005026,0
12.378069955202605,33.39055792829017,16.449635859936933,2.505991045974014,15.195473813985307,2
19.713964469476657,23.09393974182723,6.881719692011567,4.834350313442797,10.548866131043551,1
25.646768228166014,3.3326611686259984,11.981662144379275,7.073280302253224,4.981661693833868,0
9.389305884571476,42.064459665044694,10.432301852279558,0.9440737121453426,13.884346650594365,2
16.044085182481847,35.02213331809364,11.269650122904196,6.651459939181015,8.565052650162906,2
3.9899497077268458,27.248535466862993,10.913935614095857,7.055067608399895,13.190459820110224,2
17.673715309440965,19.018314455237647,0.8514719937966726,4.745449919435268,16.290650630131545,1
5.905481305792856,48.784849112217266,7.702447654903536,3.5825893999284926,15.831279086422198,2
30.197678896126263,10.539051532554154,9.614013872709782,6.542865520068472,3.7053400782398347,0
16.508548602764442,4.301283926447914,16.0792479172773,6.4458693553116415,4.26468736743817,0
10.416081861004095,42.94327079683032,14.780630491201066,3.663407760134528,16.986162731078807,2
6.443696218956134,50.08914159934008,17.284580440355818,5.405315926045037,20.86159893720381,2
5.214151578076731,29.760059108711697,15.152564601898215,6.4235497368865015,20.245829603977846,2
32.039607327456785,1.9187577664769506,10.29566184387158,10.038675152599112,1.7184363505094997,0
34.739929024004084,6.693295962282573,8.661759590282866,6.426998350369916,6.0371256955038675,0
16.961226033446447,21.052200371982188,6.053140107453117,1.7064611400225411,8.800686530077062,1
12.334863937187306,15.113960425006423,3.3446128364702687,2.054024647310898,7.726659781659211,1
10.181380475826698,22.79465383628133,5.843722636198769,6.711776453048688,4.520241371431696,1
13.443322897004373,25.39044857945405,1.1100323177795364,4.0809781065359765,6.5259100876933,1
4.659935498113843,32.0859549873069,9.158446804376412,9.565520067006469,14.311299983114353,2
12.3423716782709,15.507768778348169,5.255431952970065,1.6952612790372998,3.481121789988121,1
25.730567577471188,6.6880584262258544,15.156619224241973,4.122300916960365,0.1,0
22.497514388141415,7.12384532959872,5.480930603259716,8.75826289693269,5.177477559605176,0
6.39693036599458,16.585318603102877,5.887107919691913,5.606846538813743,10.815984130146056,1
14.106975400353468,8.284063255174688,11.908689683659977,6.605465806561337,6.83546667647683,1
21.88606054456494,14.425690830794412,10.02962553418709,4.871404034207368,3.765551834053529,0
34.314365070481024,5.065381269096658,8.55138000066396,7.511716717920639,1.4156108450898564,0
2.8537925150578074,39.3722483479856,9.082958128386935,10.635347806322367,16.22117486077845,2
19.539887098931874,27.29834700215629,8.686645422376372,9.071557867643051,9.978107374082812,1
10.32085088929042,14.535259630802852,7.1019891612808586,3.6600488701926643,12.698991507551025,1
27.049240253465804,4.170238858087153,6.502162417693684,4.421306258988102,3.802420617354939,0
5.682861899528126,30.873721596280447,11.352522073134395,8.054994987795698,13.794344103143022,2
7.674734965987563,48.977730805964555,12.069303530020008,1.5036226071133694,19.877994154550773,2
24.61868474047236,5.58905918671604,9.745788189423866,7.192984919145139,6.176913143463244,0
5.450765487128247,47.39744899968443,19.647601742709508,7.709994949286337,15.90957507135163,2
33.048452856279624,9.453388508418694,6.913764631066243,1.7025564806102804,1.7096058940438281,0
21.88746310520885,2.5644661291706,12.107672248657332,3.2203607658681483,4.10043219863591,0
6.178257895611173,22.828563374998254,7.432328962383988,6.457962149837705,19.172700023032803,1
12.01648443428252,27.054015260444363,7.768322786167248,3.613592345730165,12.391196412622016,1
34.06787295178171,12.893443014681012,14.416572161248032,5.903917762465969,0.30222643437613517,0
14.74493836361099,6.826204237783333,8.707857867897637,9.884338290072986,2.0733621247314664,0
31.18844201598104,7.009468789324101,8.654653214425974,3.8887938014643284,1.4892219168367231,0
5.94105438716303,35.68235511859779,6.23714317642704,2.493516911409339,3.626542022455415,1
18.99406328833189,22.9871009400429,2.0532043603099894,0.7083528161609141,13.753998135092893,1
31.3989498954479,10.530532117847606,1.2910773620333922,7.814710083282376,1.874339350291633,0
28.109654589585464,10.935115349522238,12.092264244210561,3.346853434274677,3.0395449893166315,0
25.755007790181764,0.6054286941349751,11.024745605479007,5.358950524010977,2.809339171502592,0
8.404671048224206,26.61661430035118,10.160596422480289,4.0522655465745,7.986494665196833,1
17.939487529496773,9.292879657363567,16.72251136422952,0.13807002508794497,0.4640739467526829,0
9.395748682178004,14.67745219662903,4.29598574330556,0.1,16.74049138427149,1
13.07755036363624,31.11670994991111,12.766209696924465,7.057557942923078,11.06513171707914,2
6.824631917535406,36.933246585517146,10.585846107578934,10.522802617429754,11.575550117207536,2
18.85195035323664,7.3649523091467675,4.609240494945013,8.861551393273999,3.0643693372341185,0
11.547980484306187,54.836619646930586,13.965685930126504,11.242595758512353,29.23008572757894,2
18.25865061839139,21.487008142866692,4.112335734868179,2.2430205296532746,10.86092961100492,1
18.581327307832208,17.166853848205243,1.996892121986668,1.1407500066810528,17.895204348359606,1
10.00264148765045,30.60380141400405,4.102581557592491,0.21020342897832267,14.375883084255753,1
32.536220917083746,6.126115488554584,10.011261367646085,7.470768097549655,1.2818548106548104,0
25.524231127374133,12.823338788489208,13.414062034538826,3.6752589524275416,3.398090546184093,0
18.368170177943767,1.0516292172765938,6.495421029159169,3.6299710627899606,2.835928277832199,0
11.118143439305689,9.443687517859527,7.0879999916261855,6.270965423415528,9.049446116343695,1
14.32197271198682,39.2060544713333,9.65346813617771,6.255215201042726,14.13071191714831,2
31.20996590114722,1.2361906554236297,11.95865005875383,2.273705210636256,1.7291479700781318,0
29.666718088728597,4.788496172542008,8.412439034810617,2.034715847831183,4.829092157245819,0
30.206292757610743,0.1,10.42085147681914,6.038557666119521,0.1,0
13.355037889237837,21.021812358627688,3.5533572569927494,2.886082738078084,12.484257285411005,1
10.685876927750014,38.375746503009616,10.12689755816321,9.381032927221632,32.7891719656442,2
16.355153196784382,26.628079293620395,2.2976891243138398,0.34754096873972384,11.904273642155525,1
29.964253893331033,11.808351198467301,3.499548401626882,4.4586826966297615,6.498548598950239,0
20.08014598001576,25.85953707406656,0.1,2.049632935847725,5.146411501477591,1
18.664758841225044,32.52924046270388,3.098253528034053,0.1,6.879977920401517,1
17.3080489994925,20.43753124044971,14.013517065080542,5.675641756710691,10.348730773708441,1
27.262772048347426,3.89318957748796,15.294985495027174,4.920015781210542,0.6787424459821452,0
24.624289994733857,0.1,14.972842170914571,6.666554836440069,0.1,0
12.127892144954636,33.56355539827579,14.642488520941427,7.798879286722508,28.822852185835337,2
12.425936763056484,24.591197162427584,4.614227147716568,1.916396353722777,2.029842384715954,1
22.449852608455206,7.614656703761903,9.841882697258853,2.698361633759542,0.975089423839459,0
22.96636108489273,3.954898831653344,10.026368610850271,4.2860729181853925,3.8210959028546085,0
7.880953982657711,34.0454326933115,12.72962863179473,3.9813880375019193,25.142151963213628,2
8.118848114077233,28.040628131794573,10.82401535416151,2.86290401060079,9.646913277611509,2
6.371844697312227,30.951346211757116,5.706064480767116,6.932401086810149,13.746235407258592,1
1.672114377583858,44.87050580171683,13.79094935960385,8.620455567715423,19.15326604686609,2
17.904867703925998,14.55804321274574,6.789485541100085,4.220993765208308,2.2373804599904457,0
8.226576690251603,26.90763050335117,5.513017942277248,0.1,12.627934979931949,1
19.55375380457982,14.981360620351634,3.3207600611681216,5.480066752722421,6.962201141544254,0
8.406941463221235,31.79506537466786,21.491967015394813,3.146441223169723,13.167403506076752,2
2.723370468870012,39.216612921139216,12.988761492915627,6.12463725912455,17.129782059226876,2
7.77775811875326,47.179265011937986,13.994869639331254,1.5515027078868835,22.72082592011015,2
5.9467524667773635,25.162953294104515,9.622029167334816,7.561463638468869,21.351605700446193,2
11.687692147763698,30.04948304015524,10.047986197663862,0.7837844530499887,15.609282468779899,1
8.132596665953493,29.108816443414938,12.74599119077362,9.494149971956034,21.385435948899506,2
14.287510097210786,17.91075509015533,1.1874310875676122,6.41097359389561,13.186096589082021,1
10.661068998724192,34.17272997516219,3.0888525721381477,0.1,14.102773943746774,1
27.694617033490452,0.1,15.673715181301137,4.8086855829307495,4.245597113794844,0
14.050156016404381,11.116585136339909,5.235024649068122,4.593314528055554,5.245102422298406,1
17.648328611481215,33.06248943092757,6.071403852180297,3.614967287460484,9.91286597907721,1
15.762460155627524,27.15460080743013,14.074460323326605,6.298507558438237,9.527591056895062,2
5.671344859880902,40.31420515027237,14.907862149640785,10.185988741345355,18.71913130893062,2
20.42100098692001,7.04236467627283,19.36441458730113,7.978425464571658,0.1,0
20.888376531978018,4.586872228188609,8.93081086279074,1.1740009010681671,1.7649017509565827,0
21.004195078557768,6.91681083857188,9.545424011055276,0.1,4.626414537865841,0
7.876629727036277,46.08755814712484,10.120975947257632,5.160227919116325,16.33416903307383,2
10.821213598246185,13.870806159610709,1.9137769568218217,0.8404690597326936,8.838874211596492,1
12.136805460927317,12.363150905107984,7.362354343926868,5.402415287511036,9.736583126939841,1
5.921113696272301,49.12130789308507,13.852896451197596,5.379222711219304,12.758193043528339,2
18.32680032616562,9.31914145434988,11.718103324062453,4.527255860459077,3.524843538368212,0
30.084784551318705,7.252693354363413,10.975103619481555,11.322181760464133,4.771876843728994,0
8.154149800005463,44.804735673040845,10.477059393388494,12.751422243215279,22.077157550538846,2
29.58903936729663,11.55185116544472,13.272557734217076,3.4046091811627575,2.881299951169072,0
8.103523837397416,28.61775876141906,13.616060528932728,9.273139482256283,24.506226274610796,2
7.249265209684941,32.893791679752745,10.110931865895042,3.444950356257968,21.384651998834098,2
5.1966013351593485,33.01451377663902,5.83413720749273,6.649079373196678,21.122106397543334,2
12.841621223145193,17.619516870466434,6.592776017434393,0.1,4.586025860244209,1
4.884487611397482,23.59686257708132,15.733258277698932,8.668204529589428,22.70281121573175,2
8.895319165228466,27.8535009463591,5.9959606631513225,0.1,13.079878078575907,1
20.053610377027123,5.180784082821215,10.014634004684972,7.017863702407755,0.3367575235127167,0
8.69645404420774,32.92665994198247,19.035167062687233,3.1595652793272775,25.113167973713168,2
16.358149618880756,36.53598368071574,1.1300557579887345,0.1,12.666461350297501,1
11.960401181603553,22.423783172040363,4.215610449649557,0.1,10.968047473933998,1
30.817341076249587,10.521135222717083,8.406794026825303,4.732749581273674,1.4580162105413064,0
2.7105239889739012,36.46988075850198,17.521917765918023,8.210668236187585,29.110742128257456,2
10.103771710336641,23.044366147875746,7.365118584461057,1.3187913860276295,10.051757562355137,1
11.527205050603204,42.06458363356206,12.153006260797376,7.998448173018849,17.535349558396817,2
15.033556182573,18.974241673050408,2.7769794733952464,2.9070403406491705,10.65413751145882,1
3.5526832195640434,29.360541613788204,7.983047308021434,5.422816224301032,11.610605363327243,2
10.16204612640152,42.36427848987657,14.020714352503388,4.72693431139295,18.464923590190693,2
17.184373454738626,18.21402723766993,7.695202754706147,2.2294608476227458,9.282558207173448,1
16.035323659846423,2.948202806369176,13.578250720289066,7.060270028625578,3.1386784484926133,0
16.073622639265892,20.892329804712357,4.482158119369355,3.2485332280183137,12.83579948226091,1
7.223099068731302,18.578681823723404,5.775268501432469,3.383765274658737,15.872868981902528,1
8.323232043640168,45.77256265198967,12.290774103910628,1.6733686823805836,25.44510279273233,2
19.36545397561159,22.026397128028822,5.18322991738261,3.2271841465931117,12.70920762736695,1
19.979528964527002,24.556891875653108,2.36166250061724,0.8534891310836614,3.39637233407021,1
17.037872683508873,12.378060979831059,5.78827433416278,6.2588199181562585,0.8577522240249515,0
19.20246371788287,23.773730836592893,3.991299808374394,4.620983397867366,5.071012735586386,1
12.844589413761081,23.470446798087508,11.33043559480918,2.7590341419325055,10.75120358537719,1
12.433491517701613,35.779923219097235,0.2918627745613209,4.393814617953864,10.512789979400527,1
7.499710250129534,16.496889160700842,9.110605537882973,6.612953591869924,10.134107546021374,1
10.976747405668258,33.30163221613471,9.213590456176817,7.250598250724359,12.77772671823918,2
26.37826057447597,10.335158448168217,5.386959099114492,8.075645414975678,0.1,0
6.533095375994193,21.969757682607902,11.92462666799315,8.881816952642069,18.00735795299721,2
12.764837290637349,33.78217325964483,2.833924235575415,4.961550845822698,9.463457236907626,1
10.022888422889283,24.13920654069713,9.203058493062846,4.813910794797652,11.642162632760975,1
23.643398899165256,7.937282604389496,4.555403369198713,1.8839773060834935,4.302401218782279,0
11.728133797098014,33.30474584346906,12.971377336764814,6.711376620918112,25.927689699068836,2
17.29317964527286,20.415548541522462,0.1,6.238346820059934,7.679085811935151,1
25.673383087716488,13.911901822339193,8.319800106506342,2.683029709934075,3.970597583459956,0
7.820200347320776,24.0511507613393,19.212028649813142,8.52226848742804,21.511453903278607,2
9.629264721642757,39.21348567084357,10.031397891952357,3.3776061418349386,22.941667532409603,2
6.774472572449385,38.23811997052883,15.80534759882201,10.725055371006858,10.84822219526169,2
32.00821672680798,11.107720918406265,14.454857751654476,5.842713623620417,0.32159268125655305,0
18.674953531522515,9.591549657934335,13.014111862696193,0.12550446494008316,3.621327671975699,0
5.206589591092468,27.82414733818477,8.186038256109596,5.975442043586732,14.419957420557397,2
16.08501134413721,35.54967001444549,5.946312560656083,3.123589839068308,6.356962818405443,1
3.5540645045250208,25.063374050076547,6.531203912657174,3.7545926773720075,20.273416448112066,2
10.050049378599129,21.115085257768634,5.339713341202599,0.1,8.512512453131857,1
17.27201871845426,14.237939991537537,10.525172415170907,1.7295981021927136,5.410260542236845,1
16.421189821165857,31.12435217050276,5.794320956675456,1.6834302987092422,5.659410213010461,1
25.242156467978845,5.939655520209047,7.21778064630783,7.637082664316683,4.484065636886553,0
9.43534034023777,30.708572349448122,13.648249561933333,4.561417804046285,18.941138593898167,2
8.08486043981027,25.755005526842883,17.679655698728634,5.887639532384839,13.255874922679629,2
20.818209929761217,12.141664873893635,12.425779935657957,3.952379136881484,3.0767904197958362,0
16.429843080085938,5.0883402742003465,1.5932900328950308,4.572057178183897,1.6038967877644763,0
9.634351124250692,29.54309481567242,8.173381737035275,3.8303413826488373,15.927450660041876,2
23.908746015590314,3.4980163547094243,9.939399656208547,0.3455857214296927,0.7233310301771096,0
12.72699926247189,22.951318179291853,1.1887024678438056,2.9487934713361765,16.205136376170696,1
10.817071228286387,31.63134851452139,8.656981110811909,10.550452089594664,21.201040213095453,2
22.05030313903632,24.213839720079022,6.268496553475504,0.9416482174233629,12.817069056270572,1
8.886599701766293,16.23968708635187,10.858465590523108,6.513453692358772,15.543720824037631,1
4.859319525876122,31.118176032889817,10.19277242676955,0.5315621442529443,23.68258369938976,2
9.647697856433826,49.06805399958146,14.693607107873733,4.045403845526413,21.41144620883557,2
9.673722109521233,38.329512147397594,9.643889632235814,8.665229587413195,12.907864963199083,2
33.27929831518347,6.203305204238504,13.078689261412762,7.343279855264317,0.1,0
34.68772173709914,4.949185838879188,13.145636653359094,9.369611220596152,2.1148408260129767,0
26.620704924173957,8.571055188175464,11.295857526724408,8.242087124307977,3.851977963629724,0
34.706308614681376,9.195384941465761,6.699151209847723,6.326449403355884,3.8835745928285834,0
12.046522763266038,29.86607292886695,7.1176372101015986,0.49233043524681674,11.760990618205,1
12.40777629044916,15.042821070034115,10.711399921103753,6.704843346984021,7.440788414463759,1
18.566459993784488,6.331036495702981,14.353700767471546,4.850999416372377,2.8618492381509513,0
10.202275147636165,35.778083225992866,17.273290207655705,6.460057718890911,14.643425026222904,2
13.9940587324042,33.934191654519296,14.832730493563131,8.252679662509973,8.120891299663253,2
16.340170603667843,27.49865496222229,5.790887993625906,4.645170392887692,11.09360769510584,1
19.915479447411546,16.18677185213969,3.7912758846775123,1.934168691343979,2.3884638371223845,1
9.323047690182312,31.478049872405425,1.4750900127933284,1.709142181937691,14.026075827409553,1
29.763232609157466,12.112360834852408,12.73469780459582,6.701550789728879,0.1,0
9.290367503901752,27.038309471254678,14.757582016132979,7.51679719520293,14.98119099063338,2
8.064867160725036,31.574521742144256,7.7379005754196175,2.292076239646342,4.425618633818507,2
28.91932430330258,16.463462884725217,6.075493930660457,4.950003039299426,2.862776661507212,0
4.499951758572309,35.56054962565705,8.311469369431112,6.954355832810746,17.7528242465172,2
2.5891440196775335,39.30946805564811,11.17961379681206,7.9932380860523455,25.20193483959969,2
23.545204524367342,14.653778458758158,4.125830937429901,4.725976628352632,9.192195299713998,0
12.628661220901602,16.377674761588455,7.798603062580378,4.0314980823939885,6.076778551420868,1
10.177141767912238,31.381178098136544,11.732580459868444,0.7999697618401655,11.837220272506748,2
16.384474634813895,0.1,13.209518910136845,6.716548666568945,0.4242885105522043,0
7.657784563684653,28.546410393539944,16.96300975881069,5.478787105554065,32.48158388781064,2
5.810488103346636,35.43590510897836,7.448042793875581,6.768407339418398,17.910754721305842,2
7.226893431713984,16.59997467344278,5.514444161889779,2.3807207874682303,12.8670098216588,1
1.718013350941229,40.31550924738463,5.926226032213414,5.106877865740973,24.01569624940769,2
32.826434676728695,0.25278538604502687,13.189315857082033,4.9204307539944665,3.0741155930877935,0
12.184653832199654,19.967885124209975,10.349881865146742,5.743251093333893,2.4762551558579773,1
4.679833168772931,49.09670158345501,18.992205392254757,6.95116118228968,25.982946253940217,2
37.00302350228254,5.8282181075894695,8.237473010265925,4.7589360542294195,1.8578710756688428,0
10.13051511061733,19.463840105304577,1.2713389847787098,1.9925757234748054,12.235086329326313,1
9.764415914088648,32.35673818371682,8.217540703333224,7.186852711279258,21.889782142247196,2
27.171096668661065,8.398003259476518,9.091931580615077,2.97571659763916,2.181551135111186,0
2.9179258334004787,44.50040033706505,13.375991243880328,7.864574948542355,28.408200552605837,2
5.457055534554178,27.83135181517276,11.941694337999223,8.141990258053838,11.959625493123864,2
12.686064761896617,24.979119660988818,9.263643936957786,0.6062605806046837,4.297987334147157,1
24.639922204640378,23.638125433453276,11.642450247500147,3.3265877700595645,3.8055919412230947,0
30.8209916759153,10.451298346993326,8.171764694544411,5.677704083259768,3.3676474021315714,0
13.889434416777801,21.879789038603064,4.155942171619058,3.2328253315311852,4.03405639201929,1
15.797788071776482,0.23419003656584358,14.694170252241987,5.507153943065243,1.0556020118353868,0
24.176168655373317,4.562749195071776,9.274853559308742,0.9217511134561933,3.7067704775725305,0
17.309853312297882,36.17809789108821,6.022066243641738,3.307511874093206,9.627353657508786,1
18.460430688778082,16.368970299504497,9.053931337689072,5.844450608155254,0.1,0
17.698756282294983,1.092842559795619,9.654848284084583,0.8005312770051507,6.279969649215431,0
29.800553983854776,7.792537295748907,12.045289939748498,9.264435368829764,5.363630906848164,0
28.909896464067142,1.729035553346971,12.835774804894626,5.355608036727218,0.1,0
13.215736282744178,13.79100531210631,3.8369637347658445,6.808786826558652,10.136063898148809,1
9.065571209916836,15.578150131032084,15.344297575928117,8.068583958675749,8.783248071686192,1
15.11264480473009,33.105596182483936,9.32142581167184,2.499293863795286,8.339680834325591,2
14.905268352762274,24.538116657373813,12.264365550541651,2.096688002807542,21.546759401109085,1
15.764909060514016,24.59100306040051,2.3053271530556696,2.2463412156127514,4.577472925926569,1
12.967338879121643,22.97493865647455,8.328845327404977,2.430617198922867,12.081162443429337,1
18.050472503706168,10.62362244949976,11.29243516883571,6.095057605350362,2.5297029791429733,0
20.01069848539001,5.887795648022781,14.463803894340263,7.009758291651877,1.8891093153584375,0
15.876456493660255,30.860347488248255,4.983164854559449,3.6297462647816223,11.519457734758989,1
10.613112539368275,18.18030291709773,12.159264382963633,0.1,7.604381286252437,1
17.1328399542297,5.677060460731641,7.814328606245354,2.7186811879913595,5.693669112641929,0
24.98411440107197,4.321946294707854,9.845663869780184,2.2517671092623073,2.455661510030343,0
35.29170590359449,9.822241573325371,9.330960283598337,5.161908760519992,3.592521926587345,0
15.174447630062401,14.255529347504059,6.170374678202655,3.5556538198801846,6.506474481524167,1
20.620986563042344,20.631704922837425,11.43812647593756,2.45026192999402,10.550348367061458,1
10.310782410454888,25.089446579017448,13.31893096617791,5.830907318422149,19.852532480263303,2
19.200357262262482,8.027285832512035,11.374038623675881,4.910744336872933,5.706675392023033,0
6.280030062601926,33.15393827011407,4.203486250656223,6.434664563922182,9.794430915933493,1
14.775009618357503,30.044706856223964,7.635833671313769,2.9892406285464825,13.839083472300423,2
12.653131519113145,10.024605603228851,5.29789627507683,3.113063810363026,2.618702159916235,0
19.278283641770948,16.228601589833865,5.192420356949439,6.434441292936789,5.663344168756868,0
4.129839441519729,49.1194736742572,8.396471383437126,7.598480201653459,26.100176013299052,2
26.22346187131309,7.444385230756398,10.174459780487297,6.28063499225742,3.7434556737697022,0
24.948824134587028,6.234671610225463,13.54494254673142,7.445912851806368,0.1,0
31.09389990378149,7.885270166176057,9.144811185640112,3.4079447325464574,3.056923064072405,0
29.64966588408559,2.8469758675200554,14.951087231439185,1.6762924254580112,0.9253079048816056,0
32.432514349419215,2.4904328353998597,7.345328922070756,4.228962634586813,1.8347720169078112,0
11.716974210152094,29.336114406322352,2.6821515066235895,3.5362035357911714,11.415484290844107,1
13.185265545010946,20.642641719409546,3.1545995743675896,4.0621319315246724,5.7460502691278625,1
14.881300923282474,10.25050090762003,11.586752537047978,3.726713843230317,3.2106822686049767,0
17.76594649721211,5.262444691928354,14.637259501808225,7.3501643602816165,0.4106994799955561,0
27.58133097741889,3.3838825310833442,0.1,4.020790582300156,3.462840643552636,0
12.704995615080053,22.641409907283816,2.3210391063544913,2.96028830653049,12.005379533827371,1
29.272015117896824,9.847156863513979,12.198314811103355,0.1,0.1,0
21.611974410172323,25.589274125727805,5.410956092864269,0.5402956760344151,9.405065627205873,1
4.421719045189524,48.04763457614157,11.262519636979237,9.383006320736683,25.08268908221036,2
23.47995321762226,7.149277220387386,15.875826335472388,5.926868850011736,3.6908276479324575,0
31.49211671859962,7.498987258453161,9.877140866949091,3.821302667353624,2.1713606129197416,0
15.641974115568239,15.585842198699133,7.1216313377003555,4.461977156543826,14.166567683283132,1
11.865376522857872,20.569227112031292,2.740857960921988,6.5048819319347535,6.1334828044420675,1
7.185862548671372,20.46719713432722,11.883541712743972,6.362837648960474,13.604546145023775,1
3.527855719099945,44.40192361709033,12.965755163875826,5.457581549062947,13.43117862255016,2
18.853058962623923,19.805668464919606,6.614923252610625,3.5007851090311837,7.633650053904543,1
12.862899111170101,38.882607803471075,5.640539109899595,7.518255494911788,10.685020339265018,2
18.41522078048243,35.13380274944085,0.1,2.7747651066607966,17.730807192583757,1
21.22414212913172,9.098305799585551,5.502169766054772,2.3535994008280303,7.141048952968622,0
14.991060941264054,11.283002948005167,10.986388371357009,0.4282126991608295,1.5295828329259076,0
24.510865254585973,7.338198432697211,10.580560697926902,2.4529695445024844,4.696068908526113,0
13.153155101648558,20.495904055253465,3.7023824086701103,1.7644686955449385,7.784007421224216,1
15.259505114482854,23.763776545060217,1.2075825703383796,3.5941863390289264,12.812178432151926,1
16.185695838877557,4.362873556892442,9.212439426151613,3.116839209845594,1.1020814919144162,0
11.353210418663783,20.402890112658955,3.1067435436642215,2.723522792599954,4.837315377232809,1
9.54543960711293,29.642364529939336,10.169047371474097,7.382655401833679,6.848151089349745,2
21.21526838265633,6.3473082121046875,14.571390969940559,1.4487644722811384,1.6304196571292011,0
8.525566619987737,30.627286491399175,5.687966615577729,4.002111555849555,7.53619475539192,1
